pack_id,tube_id,particle_id,id,ore_type,rm_number,density_bin,created_at,density_g_per_cm3,volume_cm3,weight_g,axis_length_mm,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility,photo_url
55,TUBE-01,RT-XRM43971-0807,962,BPO,RM43971,1190575,2025-03-17T03:46:59.340603,4.882501,0.142018,0.6934,12.45,0.0018621817891628758,3.8140082684357265e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0807/20250324105026
55,TUBE-01,RT-XRM43971-0833,963,GOV,RM43971,1190575,2025-03-17T04:45:32.933760,4.0948,0.2011,0.8235,11.46,0.001494546660036466,3.6497065371382315e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0833/20250325094730
55,TUBE-01,RT-XRM43971-0798,964,HGM,RM43971,1190573,2025-03-17T01:18:54.724404,3.670651,0.178854,0.6565,9.48,0.0013176482866844837,3.58974358974359e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0798/20250320135030
55,TUBE-01,RT-XRM43971-0805,965,GMO,RM43971,1190575,2025-03-17T03:42:00.436354,3.9865,0.1976,0.7879,14.87,0.0014018724696356277,3.5158014976519865e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0805/20250324103133
55,TUBE-01,RT-XRM43971-0837,966,GOV,RM43971,1190575,2025-03-17T04:52:25.269519,4.1489,0.1389,0.5762,10.6,0.0015366930645548359,3.7043850514867525e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0837/20250325102008
55,TUBE-01,RT-XRM43971-0834,967,GOV,RM43971,1190575,2025-03-17T04:46:10.573692,4.0745,0.3266,1.3309,14.4,0.0015216064502959787,3.733989530893882e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0834/20250325095325
55,TUBE-01,RT-XRM43971-0797,968,HGM,RM43971,1190573,2025-03-17T01:16:12.140547,4.0956,0.1596,0.6538,11.9,0.0013546574770258982,3.306872641990415e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0797/20250320133736
55,TUBE-01,RT-XRM43971-0838,969,GOV,RM43971,1190575,2025-03-17T04:59:59.761210,3.7688,0.3276,1.2345,12.6,0.0013832214082214083,3.670662886458756e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0838/20250325104649
55,TUBE-01,RT-XRM43971-0799,970,HGM,RM43971,1190573,2025-03-17T01:19:04.280130,5.2117,0.1533,0.7988,10.35,0.009011741682974559,1.7294692038057087e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0799/20250320135511
55,TUBE-01,RT-XRM43971-0803,971,GMO,RM43971,1190575,2025-03-17T03:39:10.413283,4.0277,0.1515,0.6101,8.86,0.0015003520352035202,3.7256733868764685e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0803/20250324102258
55,TUBE-01,RT-XRM43971-0810,972,GOE,RM43971,1190575,2025-03-17T03:52:46.742103,3.9884,0.2783,1.11,15.87,0.0013521260031141452,3.390060060060059e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0810/20250324110713
55,TUBE-01,RT-XRM43971-0796,973,HGM,RM43971,1190573,2025-03-17T01:16:03.958404,4.6217,0.143,0.6608,11.6,0.0021869463869463868,4.732647296206618e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0796/20250320133359
