pack_id,acquisition_id,visualisation_url,gadi_location,particle_id
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0876,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/t3ZeqjS_KfWRDrhnAiqOKWz58eVIlYhPQmzhUbOOUgY=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0876.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0876.ome.zarr,RT-XRM43971-0876
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0877,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/A7EC8lRBgZ_FTtVhtqcIeC22vPJnUFigRc1yv0vaa_0=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0877.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0877.ome.zarr,RT-XRM43971-0877
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0878,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/69DmZyH9WdoWSqygBvj38hoTJgJisVHdvfTMAdnzM78=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0878.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0878.ome.zarr,RT-XRM43971-0878
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0879,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/1JoLLIuwVU0nA_O1Azade2y19nfpjUGBS7yjRnWnTGA=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0879.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0879.ome.zarr,RT-XRM43971-0879
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0880,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/FIzUxWHKM0wfTkiWt8ikJBKLh35nd8BJ2r9UtK59ZF8=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0880.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0880.ome.zarr,RT-XRM43971-0880
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0881,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/f_nItMB381zQXfuq_2m5cY45FqKK_M9MEHx-Ofoa_7c=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0881.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0881.ome.zarr,RT-XRM43971-0881
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0882,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/UTe0MI18sl-RYraV9XhaD7U61rQZjdbRtY6KFzB1q8o=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0882.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0882.ome.zarr,RT-XRM43971-0882
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0883,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/jtmfD7iWcL6qhWPvBQd5GD03CsA_193bdL9ZbRBmN5M=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0883.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0883.ome.zarr,RT-XRM43971-0883
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0884,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Ujm4JeVPCAQ5B0JKw33fFy_ddMy7pQrlK1MCDTfRk4g=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0884.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0884.ome.zarr,RT-XRM43971-0884
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0885,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/NbFO9yPqUcaPac1qhsILNYwunXYSGCt3_M2mqy5wb-w=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0885.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0885.ome.zarr,RT-XRM43971-0885
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0886,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/_8HfS08PIjHPtf8XkC5pNwc2pfYYY6ose78dcZqeFnU=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0886.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0886.ome.zarr,RT-XRM43971-0886
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0887,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/_FmsEqBeyxgOT8LwbrK23pMMNHfeVdjCAN-BcgHFtF4=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0887.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0887.ome.zarr,RT-XRM43971-0887
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0888,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/RPa-Ql57yk-tqZWTXefjgPfT5jhJfrtqrXw4HcMhwd0=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0888.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0888.ome.zarr,RT-XRM43971-0888
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0889,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/g3HzFUK7jzYzaDceNf0bB2RwmhdnCavCcUY-26wY8bc=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0889.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0889.ome.zarr,RT-XRM43971-0889
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0890,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/e7SZlMg7M1AKCLJS0OuSmwBL8YO_Ld2EOvI2z3GT1h8=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0890.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0890.ome.zarr,RT-XRM43971-0890
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0891,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/IL5xyDsrpGySd82nq58Uz_iGMhNYF9ivwZM0GUR7cCI=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0891.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0891.ome.zarr,RT-XRM43971-0891
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0892,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/8DhIq00yZx42Cs3ajbBjUn5s83wH2s6Rtve3dCKnA1o=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0892.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0892.ome.zarr,RT-XRM43971-0892
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0893,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/qGUA38G_4ElIelAzmPTvFfDji64zOfnJ1SHbmliA5Fg=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0893.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0893.ome.zarr,RT-XRM43971-0893
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0894,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/141np7Aa2MBh-gHol8zdivLchEwzDX97LlCKxsSenVA=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0894.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0894.ome.zarr,RT-XRM43971-0894
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0895,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/O3mFwwuWRUSLEFXV7RG19FiRkTL-GEzibPdypXs-Bk8=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0895.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0895.ome.zarr,RT-XRM43971-0895
58,TUBE-04_2025-05-08_58__KF-BY/RT-XRM43971-0900,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/N4oAWnad_2CyLZVMsLeduX-ZMRmAq3ZU-w55oDFb-8s=/RT_WEX1/TUBE-04_2025-05-08_58__KF-BY/tomo_RT-XRM43971-0900.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0900.ome.zarr,RT-XRM43971-0900
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0856,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/VcSQzIKN4QtwKTjsKU5HsxsxmU0Np74e9SleBJTXpWU=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0856.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0856.ome.zarr,RT-XRM43971-0856
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0858,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/P5uTtZ5VrdKYlSpF3XtCFA7iKFwZs727zPDqagkDcUs=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0858.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0858.ome.zarr,RT-XRM43971-0858
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0859,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/VG32yK96lj_TbNxS_e4gUzRlE1s9fikgFN9yviRLml8=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0859.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0859.ome.zarr,RT-XRM43971-0859
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0876,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/NbYn-PQiUb2xjjx5cEnXyfgQ_Jcr1MLkkBKH07f943o=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0876.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0876.ome.zarr,RT-XRM43971-0876
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0877,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Z6QRYskfRIDXNCkE9hB2UpX1h1jzuoDlUSfRPiiBv34=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0877.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0877.ome.zarr,RT-XRM43971-0877
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0878,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/vIJHiayQGmRHGcyhVpsi8GS47pc8lkcOGfX1_EAuQ4E=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0878.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0878.ome.zarr,RT-XRM43971-0878
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0879,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/G_tzMr5aQTLIq-YtTFd4UcrqBNCC8W2K_geD1-6RARU=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0879.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0879.ome.zarr,RT-XRM43971-0879
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0880,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Zrx21kmexomF3u88gWAIZlPKFqUbAYPuemD7VREtMgY=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0880.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0880.ome.zarr,RT-XRM43971-0880
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0881,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ViJk_v1YlYN1ufLz8hWWsydXtLTzofVMFsPg99xPeZs=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0881.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0881.ome.zarr,RT-XRM43971-0881
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0882,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/nWo0Hqm0iNwkoP0sqnN2hxCbopjDT-d6nvVolDh9fGw=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0882.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0882.ome.zarr,RT-XRM43971-0882
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0883,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/iGnr48GMYNHNIc1Gl9Ao8IFNC-aIXhemZdk4R52etu0=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0883.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0883.ome.zarr,RT-XRM43971-0883
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0884,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/HhOpkMkj9Qgohn2IBceHHwWJv8iQuGJu56AjFjf6gmQ=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0884.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0884.ome.zarr,RT-XRM43971-0884
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0885,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/0aEg4Dq7DVCjHKyd6qST40KOS900tWA3JcXFCxOClrk=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0885.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0885.ome.zarr,RT-XRM43971-0885
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0886,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/3qGhiBKiKaRlfLcjiOybvLXJzY0ufQJTnLJ80R6s27o=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0886.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0886.ome.zarr,RT-XRM43971-0886
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0887,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/SAnSWZysM_rTc_JQVgkLZydI00jxZbVIIL0HYvCjRDI=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0887.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0887.ome.zarr,RT-XRM43971-0887
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0888,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Y0klnsC3vgf_XN45ni0w-qW30RNMLBVYaHZhbpPAS74=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0888.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0888.ome.zarr,RT-XRM43971-0888
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0889,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/SlL1pEWoSiuEoMZ1Q2uhosFTKTPg-_KPxAjg7c6KM8w=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0889.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0889.ome.zarr,RT-XRM43971-0889
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0890,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/OU2Txu4ZOMxPaByZY0quvjNxzEXrKPhBUc17J42wV1A=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0890.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0890.ome.zarr,RT-XRM43971-0890
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0891,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/WyoualTT73fZRjicUIrmTSsBaJZ5nQaHrHaBqm4AYh8=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0891.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0891.ome.zarr,RT-XRM43971-0891
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0892,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/hJajManKo6CK8VolOClWhkEbRZCFb_EqB1hemYghRM4=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0892.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0892.ome.zarr,RT-XRM43971-0892
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0893,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/mGHRUJ42kbS6AvSBo1qYbsmrFpPuemAvVmucrLLrGvY=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0893.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0893.ome.zarr,RT-XRM43971-0893
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0894,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Y6WjqiWvpuT1wtuK2W4sDY_MtjsUhsmgmDDUyXU-LXw=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0894.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0894.ome.zarr,RT-XRM43971-0894
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0895,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/aZf5hy91bR_NqSvaJNWVmgJcxJjKni0z-J3jqAsvImI=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0895.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0895.ome.zarr,RT-XRM43971-0895
58,TUBE-04_2025-05-08_58__KF/RT-XRM43971-0900,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/WJ1KUNB8DK-0rCzytp48WWeaeKQ2OvlQvDY_kPpulLA=/RT_WEX1/TUBE-04_2025-05-08_58__KF/tomo_RT-XRM43971-0900.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-05-08_58__KF/data/particle_tomos/tomo_RT-XRM43971-0900.ome.zarr,RT-XRM43971-0900
6,TUBE-06_2024-12-16_6__IPP,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/eS5DjmVot10R4ifyHg34cKK9CJoXc18tjEO82uzr6hE=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomoHiRes.ome.zarr/neuroglancer.json,None,
6,TUBE-06_2024-12-16_6__IPP/RT-XRM43973-0014,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/hjZO8iCWEt8GUCela2kq8uawKLskOYp_Vn-MwZVLKnM=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomo_RT-XRM43973-0014.ome.zarr/neuroglancer.json,None,RT-XRM43973-0014
6,TUBE-06_2024-12-16_6__IPP/RT-XRM43973-0024,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/osUBZWTOJ2Pk-824jZkqTPj-rBOY37e8pcSgqxeHYtg=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomo_RT-XRM43973-0024.ome.zarr/neuroglancer.json,None,RT-XRM43973-0024
6,TUBE-06_2024-12-16_6__IPP/RT-XRM43973-0025,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/VuosfO3DrPldjgd7A0trc833BuA5BLpKA-TdsVWgjxk=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomo_RT-XRM43973-0025.ome.zarr/neuroglancer.json,None,RT-XRM43973-0025
6,TUBE-06_2024-12-16_6__IPP/RT-XRM43973-0026,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/DaUs66GEdSkHyFQDyv-byCFzmKF1K3tJF06c63EHo70=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomo_RT-XRM43973-0026.ome.zarr/neuroglancer.json,None,RT-XRM43973-0026
6,TUBE-06_2024-12-16_6__IPP/RT-XRM43973-0029,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Ph2O3xT1MrVGDrGgZDH6W3kzbnNGq-BwOxql1c14OU8=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomo_RT-XRM43973-0029.ome.zarr/neuroglancer.json,None,RT-XRM43973-0029
6,TUBE-06_2024-12-16_6__IPP/RT-XRM43973-0030,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/4MMkzBKEtA6VpzDpztqaZ5Iwc1JAwXUwUuPn46xOxYY=/RT_WEX1/TUBE-06_2024-12-16_6__IPP/tomo_RT-XRM43973-0030.ome.zarr/neuroglancer.json,None,RT-XRM43973-0030
60,TUBE-02_2025-05-12_60__KF-BY,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/y2prnJzywjvTuteVxqZJgj6BlX5iuFG9ni65KewbcuM=/RT_WEX1/TUBE-02_2025-05-12_60__KF-BY/tomoHiRes.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-02_2025-05-12_60__KF-BY/data/pack_tomo/tomoHiRes.ome.zarr,
60,TUBE-02_2025-05-12_60__KF-BY/RT-XRM43971-0857,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/rw3SGv-NpcXnqJugMZ-kwIRb9syvlXWx_2FITGBKUFg=/RT_WEX1/TUBE-02_2025-05-12_60__KF-BY/tomo_RT-XRM43971-0857.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-02_2025-05-12_60__KF-BY/data/particle_tomos/tomo_RT-XRM43971-0857.ome.zarr,RT-XRM43971-0857
