measurement_id,particle_id,ore_type,rm_number,density_bin,density_bin_g_per_cm3,operator,density_g_per_cm3,density_g_per_cm3_std,machine,cup,created_at,valid,volume_measurement_id,volume_cm3,volume_valid
1403,RT-XRM43971-0958,HGM,RM43971,1190578,3.65,Indiana Veal,4.9671,0.008,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-09 15:00:02.734422+10:00,True,1266,0.1426,True
1404,RT-XRM43971-0961,HGM,RM43971,1190578,3.65,Indiana Veal,5.314,0.0179,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 09:20:02.726263+10:00,True,1267,0.1065,True
1405,RT-XRM43971-0962,HGM,RM43971,1190578,3.65,Indiana Veal,5.2806,0.0161,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 09:20:02.794024+10:00,True,1268,0.1103,True
1406,RT-XRM43971-0964,HGM,RM43971,1190578,3.65,Indiana Veal,5.0282,0.0158,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 09:30:02.410336+10:00,True,1269,0.1358,True
1407,RT-XRM43971-0971,HGM,RM43971,1190578,3.65,Indiana Veal,5.0571,0.0057,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 09:40:02.270620+10:00,True,1270,0.1846,True
1408,RT-XRM43971-0972,HGM,RM43971,1190578,3.65,Indiana Veal,5.094,0.0091,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 09:50:02.405866+10:00,True,1271,0.1392,True
1409,RT-XRM43971-0982,GMO,RM43971,1190578,3.65,Indiana Veal,4.6334,0.0228,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 10:00:02.006711+10:00,True,1272,0.148,True
1410,RT-XRM43971-0991,GOE,RM43971,1190578,3.65,Indiana Veal,4.635,0.009,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 10:10:02.812047+10:00,True,1273,0.2094,True
1411,RT-XRM43971-1035,GOC,RM43971,1190581,3.9499999999999997,Indiana Veal,4.8355,0.0039,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 10:20:02.514990+10:00,True,1274,0.3593,True
1412,RT-XRM43971-1052,GMO,RM43971,1190584,4.25,Indiana Veal,4.7247,0.0039,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 10:30:01.917900+10:00,True,1275,0.4106,True
1413,RT-XRM43971-1035,GOC,RM43971,1190581,3.9499999999999997,Indiana Veal,5.0904,0.0071,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5 cc,2025-06-10 10:40:03.708909+10:00,True,1276,0.2954,True
1414,RT-XRM43971-0002,HGM,RM43971,1190567,2.55,Indiana Veal,4.635852,0.003835,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:01.711737+10:00,True,1277,0.088312,True
1415,RT-XRM43971-0003,HGM,RM43971,1190567,2.55,Indiana Veal,4.864366,0.023376,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:01.783433+10:00,True,1278,0.060441,True
1416,RT-XRM43971-0004,HGM,RM43971,1190567,2.55,Indiana Veal,4.187874,0.022948,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.073555+10:00,True,1279,0.081738,True
1417,RT-XRM43971-0008,HGM,RM43971,1190567,2.55,Indiana Veal,3.883296,0.006079,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.137934+10:00,True,1280,0.135632,True
1418,RT-XRM43971-0011,HGM,RM43971,1190569,2.75,Indiana Veal,4.915012,0.012546,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.196635+10:00,True,1281,0.100509,True
1419,RT-XRM43971-0012,HGM,RM43971,1190569,2.75,Indiana Veal,5.10669,0.023471,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.256873+10:00,True,1282,0.061822,True
1420,RT-XRM43971-0016,HGM,RM43971,1190569,2.75,Indiana Veal,4.54821,0.053827,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.318393+10:00,True,1283,0.083625,True
1421,RT-XRM43971-0018,HGM,RM43971,1190569,2.75,Indiana Veal,4.041092,0.017068,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.389013+10:00,True,1284,0.081934,True
1422,RT-XRM43971-0020,HGM,RM43971,1190569,2.75,Indiana Veal,4.867918,0.026531,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.452459+10:00,True,1285,0.053823,True
1423,RT-XRM43971-0022,HGM,RM43971,1190569,2.75,Indiana Veal,3.849324,0.005292,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.516366+10:00,True,1286,0.130231,True
1424,RT-XRM43971-0023,HGM,RM43971,1190569,2.75,Indiana Veal,4.383156,0.014938,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.628580+10:00,True,1287,0.067486,True
1425,RT-XRM43971-0024,HGM,RM43971,1190569,2.75,Indiana Veal,4.853102,0.031369,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.694528+10:00,True,1288,0.058872,True
1426,RT-XRM43971-0025,HGM,RM43971,1190569,2.75,Indiana Veal,4.729034,0.015186,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.753000+10:00,True,1289,0.077035,True
1427,RT-XRM43971-0026,HGM,RM43971,1190569,2.75,Indiana Veal,4.99683,0.00802,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.815659+10:00,True,1290,0.137868,True
1428,RT-XRM43971-0028,HGM,RM43971,1190569,2.75,Indiana Veal,4.403709,0.045405,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.875101+10:00,True,1291,0.117343,True
1429,RT-XRM43971-0030,HGM,RM43971,1190569,2.75,Indiana Veal,4.920043,0.018761,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.934474+10:00,True,1292,0.071687,True
1430,RT-XRM43971-0032,HGM,RM43971,1190569,2.75,Indiana Veal,4.853365,0.009611,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:02.996194+10:00,True,1293,0.127149,True
1431,RT-XRM43971-0035,HGM,RM43971,1190569,2.75,Indiana Veal,4.882338,0.019194,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.063032+10:00,True,1294,0.07519,True
1432,RT-XRM43971-0044,HGM,RM43971,1190572,3.05,Indiana Veal,3.865308,0.002943,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.150802+10:00,True,1295,0.176907,True
1433,RT-XRM43971-0045,HGM,RM43971,1190572,3.05,Indiana Veal,5.124361,0.031381,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.212726+10:00,True,1296,0.0604,True
1434,RT-XRM43971-0048,HGM,RM43971,1190572,3.05,Indiana Veal,4.970588,0.014853,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.415686+10:00,True,1297,0.099727,True
1435,RT-XRM43971-0060,HGM,RM43971,1190572,3.05,Indiana Veal,3.898482,0.006314,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.507179+10:00,True,1298,0.158524,True
1436,RT-XRM43971-0071,HGM,RM43971,1190572,3.05,Indiana Veal,3.764951,0.007728,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.568227+10:00,True,1299,0.170972,True
1437,RT-XRM43971-0082,HGM,RM43971,1190572,3.05,Indiana Veal,5.112163,0.033656,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:03.629995+10:00,True,1300,0.065024,True
1438,RT-XRM43971-0089,HGM,RM43971,1190574,3.25,Indiana Veal,3.849049,0.005938,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:04.653180+10:00,True,1301,0.246919,True
1439,RT-XRM43971-0096,HGM,RM43971,1190574,3.25,Indiana Veal,3.744899,0.002743,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:04.712073+10:00,True,1302,0.32567,True
1440,RT-XRM43971-0119,HGM,RM43971,1190574,3.25,Indiana Veal,5.131177,0.023306,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:04.775579+10:00,True,1303,0.082556,True
1441,RT-XRM43971-0123,HGM,RM43971,1190574,3.25,Indiana Veal,5.233149,0.04283,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:04.835935+10:00,True,1304,0.074892,True
1442,RT-XRM43971-0131,HGM,RM43971,1190574,3.25,Indiana Veal,3.773989,0.003483,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:04.905183+10:00,True,1305,0.165607,True
1443,RT-XRM43971-0140,HGM,RM43971,1190574,3.25,Indiana Veal,3.904424,0.00364,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.004781+10:00,True,1306,0.251151,True
1444,RT-XRM43971-0253,HGF,RM43971,1190574,3.25,Indiana Veal,5.220326,0.022353,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.099973+10:00,True,1307,0.085283,True
1445,RT-XRM43971-0261,HGF,RM43971,1190577,3.55,Indiana Veal,5.119075,0.006299,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.164649+10:00,True,1308,0.187749,True
1446,RT-XRM43971-0275,HGF,RM43971,1190572,3.05,Indiana Veal,5.07663,0.007503,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.547946+10:00,True,1309,0.157132,True
1447,RT-XRM43971-0281,HGF,RM43971,1190569,2.75,Indiana Veal,3.3297,0.001703,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.608416+10:00,True,1310,0.32075,True
1448,RT-XRM43971-0283,HGF,RM43971,1190564,2.25,Indiana Veal,5.321637,0.047695,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.722563+10:00,True,1311,0.035386,True
1449,RT-XRM43971-0283,HGF,RM43971,1190564,2.25,Indiana Veal,5.022348,0.029928,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.806916+10:00,True,1312,0.037533,True
1450,RT-XRM43971-0284,HGF,RM43971,1190562,2.05,Indiana Veal,4.113695,0.019801,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:05.943333+10:00,True,1313,0.058756,True
1451,RT-XRM43971-0288,H2M,RM43971,1190574,3.25,Indiana Veal,5.111341,0.010656,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.002529+10:00,True,1314,0.120125,True
1452,RT-XRM43971-0304,H2M,RM43971,1190579,3.75,Indiana Veal,5.156793,0.006274,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.061414+10:00,True,1315,0.18975,True
1453,RT-XRM43971-0306,H2M,RM43971,1190579,3.75,Indiana Veal,5.193124,0.008145,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.123879+10:00,True,1316,0.16493,True
1454,RT-XRM43971-0310,H2M,RM43971,1190583,4.1499999999999995,Indiana Veal,5.139644,0.007659,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.180345+10:00,True,1317,0.190422,True
1455,RT-XRM43971-0319,H2M,RM43971,1190572,3.05,Indiana Veal,5.177369,0.011967,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.241262+10:00,True,1318,0.099491,True
1456,RT-XRM43971-0320,H2M,RM43971,1190572,3.05,Indiana Veal,5.231329,0.022055,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.345581+10:00,True,1319,0.075393,True
1457,RT-XRM43971-0322,H2M,RM43971,1190572,3.05,Indiana Veal,4.509237,0.014041,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.416640+10:00,True,1320,0.081611,True
1458,RT-XRM43971-0323,H2M,RM43971,1190572,3.05,Indiana Veal,5.149581,0.023683,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.494061+10:00,True,1321,0.069366,True
1459,RT-XRM43971-0325,H2M,RM43971,1190572,3.05,Indiana Veal,5.219429,0.030705,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.556161+10:00,True,1322,0.069703,True
1460,RT-XRM43971-0326,HGM,RM43971,1190574,3.25,Indiana Veal,3.783039,0.001869,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.654909+10:00,True,1323,0.449269,True
1461,RT-XRM43971-0366,HGM,RM43971,1190572,3.05,Indiana Veal,3.885134,0.012353,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.724022+10:00,True,1324,0.084966,True
1462,RT-XRM43971-0372,HGM,RM43971,1190569,2.75,Indiana Veal,4.946549,0.042203,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.791236+10:00,True,1325,0.073247,True
1463,RT-XRM43971-0400,GOH,RM43971,1190577,3.55,Indiana Veal,4.379682,0.025332,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.847302+10:00,True,1326,0.108778,True
1464,RT-XRM43971-0405,GOH,RM43971,1190577,3.55,Indiana Veal,4.7155,0.007772,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:06.902964+10:00,True,1327,0.145817,True
1465,RT-XRM43971-0426,GOE,RM43971,1190569,2.75,Indiana Veal,4.023448,0.016156,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.200695+10:00,True,1328,0.086668,True
1466,RT-XRM43971-0436,GMO,RM43971,1190583,4.1499999999999995,Indiana Veal,4.877366,0.008901,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.261717+10:00,True,1329,0.203553,True
1467,RT-XRM43971-0437,GOL,RM43971,1190560,1.85,Indiana Veal,4.040973,0.016807,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.318021+10:00,True,1330,0.065579,True
1468,RT-XRM43971-0442,SHL,RM43971,1190560,1.85,Indiana Veal,3.567675,0.023163,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.374948+10:00,True,1331,0.070581,True
1469,RT-XRM43971-0508,GMO,RM43971,1190579,3.75,Indiana Veal,4.561906,0.004496,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.429545+10:00,True,1332,0.232644,True
1470,RT-XRM43971-0539,SHF,RM43971,1190560,1.85,Indiana Veal,2.843722,0.011285,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.489887+10:00,True,1333,0.069347,True
1471,RT-XRM43971-0602,SHL,RM43971,1190561,1.95,Indiana Veal,3.134124,0.03511,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.549386+10:00,True,1334,0.070011,True
1472,RT-XRM43971-0603,SHL,RM43971,1190561,1.95,Indiana Veal,3.287236,0.036861,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.631127+10:00,True,1335,0.07326,True
1473,RT-XRM43971-0611,HGM,RM43971,1190565,2.3499999999999996,Indiana Veal,4.657264,0.023324,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.690043+10:00,True,1336,0.061604,True
1474,RT-XRM43971-0617,H2M,RM43971,1190568,2.65,Indiana Veal,5.031311,0.033577,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.746324+10:00,True,1337,0.077219,True
1475,RT-XRM43971-0618,GOV,RM43971,1190568,2.65,Indiana Veal,3.94469,0.022722,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.804735+10:00,True,1338,0.087284,True
1476,RT-XRM43971-0626,GMI,RM43971,1190568,2.65,Indiana Veal,5.037737,0.026713,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.865650+10:00,True,1339,0.084008,True
1477,RT-XRM43971-0627,HGM,RM43971,1190568,2.65,Indiana Veal,4.599506,0.009079,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.924233+10:00,True,1340,0.131971,True
1478,RT-XRM43971-0634,HGF,RM43971,1190570,2.8499999999999996,Indiana Veal,3.647576,0.004268,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:07.977637+10:00,True,1341,0.234293,True
1479,RT-XRM43971-0642,H2M,RM43971,1190570,2.8499999999999996,Indiana Veal,5.157576,0.024826,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.032189+10:00,True,1342,0.095066,True
1480,RT-XRM43971-0643,H2M,RM43971,1190570,2.8499999999999996,Indiana Veal,5.190595,0.022767,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.096711+10:00,True,1343,0.071997,True
1481,RT-XRM43971-0646,GMO,RM43971,1190570,2.8499999999999996,Indiana Veal,4.396433,0.029602,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.155573+10:00,True,1344,0.079772,True
1482,RT-XRM43971-0654,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,3.753627,0.013088,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.211415+10:00,True,1345,0.140239,True
1483,RT-XRM43971-0659,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.89088,0.012555,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.263875+10:00,True,1346,0.105892,True
1484,RT-XRM43971-0663,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.889114,0.020421,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.320667+10:00,True,1347,0.099876,True
1485,RT-XRM43971-0664,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.888803,0.009518,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.376740+10:00,True,1348,0.096916,True
1486,RT-XRM43971-0666,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,5.061974,0.062556,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.443950+10:00,True,1349,0.067452,True
1487,RT-XRM43971-0667,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.982819,0.013247,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.501194+10:00,True,1350,0.122923,True
1488,RT-XRM43971-0669,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.753667,0.016283,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.554586+10:00,True,1351,0.119824,True
1489,RT-XRM43971-0670,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,5.105632,0.091922,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:08.608854+10:00,True,1352,0.05413,True
1490,RT-XRM43971-0674,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.88086,0.010299,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:09.643086+10:00,True,1353,0.099675,True
1491,RT-XRM43971-0718,GMI,RM43971,1190573,3.15,Indiana Veal,4.654068,0.012492,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:09.713675+10:00,True,1354,0.095379,True
1492,RT-XRM43971-0721,GMI,RM43971,1190573,3.15,Indiana Veal,4.830212,0.018904,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:09.988628+10:00,True,1355,0.092005,True
1493,RT-XRM43971-0738,HGM,RM43971,1190573,3.15,Indiana Veal,3.656611,0.009585,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.049539+10:00,True,1356,0.204343,True
1494,RT-XRM43971-0751,HGM,RM43971,1190573,3.15,Indiana Veal,5.134545,0.038079,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.106465+10:00,True,1357,0.081666,True
1495,RT-XRM43971-0754,HGM,RM43971,1190573,3.15,Indiana Veal,5.154066,0.047608,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.163473+10:00,True,1358,0.068747,True
1496,RT-XRM43971-0757,HGM,RM43971,1190573,3.15,Indiana Veal,5.035739,0.015312,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.226345+10:00,True,1359,0.092202,True
1497,RT-XRM43971-0769,HGM,RM43971,1190573,3.15,Indiana Veal,5.087426,0.020206,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.278214+10:00,True,1360,0.091835,True
1498,RT-XRM43971-0794,HGM,RM43971,1190573,3.15,Indiana Veal,5.100388,0.049142,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.337597+10:00,True,1361,0.085314,True
1499,RT-XRM43971-0798,HGM,RM43971,1190573,3.15,Indiana Veal,3.670651,0.017684,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.396447+10:00,True,1362,0.178854,True
1500,RT-XRM43971-0807,BPO,RM43971,1190575,3.3499999999999996,Indiana Veal,4.882501,0.009498,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.449096+10:00,True,1363,0.142018,True
1501,RT-XRM43971-0842,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.941915,0.009443,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.505929+10:00,True,1364,0.27535,True
1502,RT-XRM43971-0843,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,4.085125,0.010813,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.567965+10:00,True,1365,0.236004,True
1503,RT-XRM43971-0845,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,5.038317,0.01522,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.653428+10:00,True,1366,0.182523,True
1504,RT-XRM43971-0847,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.572922,0.020489,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.720568+10:00,True,1367,0.190691,True
1505,RT-XRM43971-0848,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,5.747855,0.514443,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.781829+10:00,True,1368,0.121453,True
1506,RT-XRM43971-0849,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.691574,0.039511,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.842730+10:00,True,1369,0.145205,True
1507,RT-XRM43971-0850,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.93766,0.008282,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.901916+10:00,True,1370,0.199913,True
1508,RT-XRM43971-0851,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,5.395066,0.023923,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:10.963581+10:00,True,1371,0.203541,True
1509,RT-XRM43971-0853,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.91617,0.0036,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.026027+10:00,True,1372,0.381649,True
1510,RT-XRM43971-0854,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.173162,0.020279,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.090076+10:00,True,1373,0.169275,True
1511,RT-XRM43971-0855,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.276896,0.025827,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.142557+10:00,True,1374,0.140502,True
1512,RT-XRM43971-0856,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.467269,0.076186,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.200457+10:00,True,1375,0.100248,True
1513,RT-XRM43971-0857,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.659911,0.009864,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.268199+10:00,True,1376,0.307883,True
1514,RT-XRM43971-0858,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.034235,0.073131,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.332477+10:00,True,1377,0.121865,True
1515,RT-XRM43971-0859,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.878001,0.00671,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:11.390207+10:00,True,1378,0.134584,True
1516,RT-XRM43971-0860,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.529019,0.050829,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.501255+10:00,True,1379,0.158041,True
1517,RT-XRM43971-0861,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.525379,0.009756,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.564799+10:00,True,1380,0.152297,True
1518,RT-XRM43971-0862,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.404009,0.014087,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.625095+10:00,True,1381,0.164965,True
1519,RT-XRM43971-0863,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.634289,0.011915,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.685219+10:00,True,1382,0.142482,True
1520,RT-XRM43971-0864,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.935768,0.005895,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.745178+10:00,True,1383,0.355891,True
1521,RT-XRM43971-0865,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.59449,0.009165,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.804921+10:00,True,1384,0.265406,True
1522,RT-XRM43971-0866,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.638682,0.660397,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.864528+10:00,True,1385,0.09053,True
1523,RT-XRM43971-0867,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.695228,0.002598,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.923131+10:00,True,1386,0.392271,True
1524,RT-XRM43971-0868,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.905798,0.010005,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:12.979110+10:00,True,1387,0.22203,True
1525,RT-XRM43971-0869,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.627364,0.005194,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.034731+10:00,True,1388,0.286319,True
1526,RT-XRM43971-0870,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.8777,0.005259,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.091385+10:00,True,1389,0.218894,True
1527,RT-XRM43971-0872,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.882413,0.015625,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.153602+10:00,True,1390,0.113101,True
1528,RT-XRM43971-0873,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.094251,0.0054,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.212667+10:00,True,1391,0.193247,True
1529,RT-XRM43971-0874,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.923731,0.001888,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.274875+10:00,True,1392,0.318397,True
1530,RT-XRM43971-0875,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.410818,0.002862,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.333733+10:00,True,1393,0.283848,True
1531,RT-XRM43971-0877,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.939823,0.004923,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.396436+10:00,True,1394,0.18278,True
1532,RT-XRM43971-0878,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.130512,0.013366,AccuPyc 1330 V2.04N,1cc [1],2025-06-10 16:40:13.455610+10:00,True,1395,0.091414,True
