measurement_id,particle_id,ore_type,rm_number,density_bin,density_bin_g_per_cm3,operator,weight_g,machine,created_at,valid
2771,RT-XRM43971-0437,GOL,RM43971,1190560,1.85,Indiana Veal,0.265,Sartorius/AccuPyc III,2025-06-10 16:40:07.306055+10:00,True
2772,RT-XRM43971-0442,SHL,RM43971,1190560,1.85,Indiana Veal,0.2518,Sartorius/AccuPyc III,2025-06-10 16:40:07.361868+10:00,True
2773,RT-XRM43971-0508,GMO,RM43971,1190579,3.75,Indiana Veal,1.0613,Sartorius/AccuPyc III,2025-06-10 16:40:07.416955+10:00,True
2774,RT-XRM43971-0539,SHF,RM43971,1190560,1.85,Indiana Veal,0.1972,Sartorius/AccuPyc III,2025-06-10 16:40:07.477849+10:00,True
2775,RT-XRM43971-0602,SHL,RM43971,1190561,1.95,Indiana Veal,0.2194,Sartorius/AccuPyc III,2025-06-10 16:40:07.536297+10:00,True
2776,RT-XRM43971-0603,SHL,RM43971,1190561,1.95,Indiana Veal,0.2408,Sartorius/AccuPyc III,2025-06-10 16:40:07.619416+10:00,True
2777,RT-XRM43971-0611,HGM,RM43971,1190565,2.3499999999999996,Indiana Veal,0.2869,Sartorius/AccuPyc III,2025-06-10 16:40:07.678578+10:00,True
2778,RT-XRM43971-0617,H2M,RM43971,1190568,2.65,Indiana Veal,0.3885,Sartorius/AccuPyc III,2025-06-10 16:40:07.736205+10:00,True
2779,RT-XRM43971-0618,GOV,RM43971,1190568,2.65,Indiana Veal,0.3443,Sartorius/AccuPyc III,2025-06-10 16:40:07.792408+10:00,True
2780,RT-XRM43971-0626,GMI,RM43971,1190568,2.65,Indiana Veal,0.4232,Sartorius/AccuPyc III,2025-06-10 16:40:07.853921+10:00,True
2781,RT-XRM43971-0627,HGM,RM43971,1190568,2.65,Indiana Veal,0.607,Sartorius/AccuPyc III,2025-06-10 16:40:07.911073+10:00,True
2782,RT-XRM43971-0634,HGF,RM43971,1190570,2.8499999999999996,Indiana Veal,0.8546,Sartorius/AccuPyc III,2025-06-10 16:40:07.964940+10:00,True
2783,RT-XRM43971-0642,H2M,RM43971,1190570,2.8499999999999996,Indiana Veal,0.4903,Sartorius/AccuPyc III,2025-06-10 16:40:08.019746+10:00,True
2784,RT-XRM43971-0643,H2M,RM43971,1190570,2.8499999999999996,Indiana Veal,0.3737,Sartorius/AccuPyc III,2025-06-10 16:40:08.085840+10:00,True
2785,RT-XRM43971-0646,GMO,RM43971,1190570,2.8499999999999996,Indiana Veal,0.3507,Sartorius/AccuPyc III,2025-06-10 16:40:08.143702+10:00,True
2786,RT-XRM43971-0654,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.5264,Sartorius/AccuPyc III,2025-06-10 16:40:08.198237+10:00,True
2787,RT-XRM43971-0659,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.5179,Sartorius/AccuPyc III,2025-06-10 16:40:08.249825+10:00,True
2788,RT-XRM43971-0663,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.4883,Sartorius/AccuPyc III,2025-06-10 16:40:08.309361+10:00,True
2789,RT-XRM43971-0664,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.4738,Sartorius/AccuPyc III,2025-06-10 16:40:08.362426+10:00,True
2790,RT-XRM43971-0666,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.3414,Sartorius/AccuPyc III,2025-06-10 16:40:08.432263+10:00,True
2791,RT-XRM43971-0667,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.6125,Sartorius/AccuPyc III,2025-06-10 16:40:08.488770+10:00,True
2792,RT-XRM43971-0669,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.5696,Sartorius/AccuPyc III,2025-06-10 16:40:08.542862+10:00,True
2793,RT-XRM43971-0670,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.2763,Sartorius/AccuPyc III,2025-06-10 16:40:08.596937+10:00,True
2794,RT-XRM43971-0674,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.4865,Sartorius/AccuPyc III,2025-06-10 16:40:09.630085+10:00,True
2795,RT-XRM43971-0718,GMI,RM43971,1190573,3.15,Indiana Veal,0.4439,Sartorius/AccuPyc III,2025-06-10 16:40:09.701452+10:00,True
2796,RT-XRM43971-0721,GMI,RM43971,1190573,3.15,Indiana Veal,0.4444,Sartorius/AccuPyc III,2025-06-10 16:40:09.976182+10:00,True
2797,RT-XRM43971-0738,HGM,RM43971,1190573,3.15,Indiana Veal,0.7472,Sartorius/AccuPyc III,2025-06-10 16:40:10.035875+10:00,True
2798,RT-XRM43971-0751,HGM,RM43971,1190573,3.15,Indiana Veal,0.4193,Sartorius/AccuPyc III,2025-06-10 16:40:10.093853+10:00,True
2799,RT-XRM43971-0754,HGM,RM43971,1190573,3.15,Indiana Veal,0.3543,Sartorius/AccuPyc III,2025-06-10 16:40:10.148797+10:00,True
2800,RT-XRM43971-0757,HGM,RM43971,1190573,3.15,Indiana Veal,0.4643,Sartorius/AccuPyc III,2025-06-10 16:40:10.212394+10:00,True
2801,RT-XRM43971-0769,HGM,RM43971,1190573,3.15,Indiana Veal,0.4672,Sartorius/AccuPyc III,2025-06-10 16:40:10.266647+10:00,True
2802,RT-XRM43971-0794,HGM,RM43971,1190573,3.15,Indiana Veal,0.4351,Sartorius/AccuPyc III,2025-06-10 16:40:10.322863+10:00,True
2803,RT-XRM43971-0798,HGM,RM43971,1190573,3.15,Indiana Veal,0.6565,Sartorius/AccuPyc III,2025-06-10 16:40:10.384610+10:00,True
2804,RT-XRM43971-0807,BPO,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6934,Sartorius/AccuPyc III,2025-06-10 16:40:10.436633+10:00,True
2805,RT-XRM43971-0842,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,1.0854,Sartorius/AccuPyc III,2025-06-10 16:40:10.492604+10:00,True
2806,RT-XRM43971-0843,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,0.9641,Sartorius/AccuPyc III,2025-06-10 16:40:10.551788+10:00,True
2807,RT-XRM43971-0845,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,0.9196,Sartorius/AccuPyc III,2025-06-10 16:40:10.634914+10:00,True
2808,RT-XRM43971-0847,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,0.872,Sartorius/AccuPyc III,2025-06-10 16:40:10.709578+10:00,True
2809,RT-XRM43971-0848,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6935,Sartorius/AccuPyc III,2025-06-10 16:40:10.768763+10:00,True
2810,RT-XRM43971-0849,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6812,Sartorius/AccuPyc III,2025-06-10 16:40:10.828548+10:00,True
2811,RT-XRM43971-0850,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,0.9871,Sartorius/AccuPyc III,2025-06-10 16:40:10.889316+10:00,True
2812,RT-XRM43971-0851,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,1.0981,Sartorius/AccuPyc III,2025-06-10 16:40:10.950789+10:00,True
2813,RT-XRM43971-0853,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.4946,Sartorius/AccuPyc III,2025-06-10 16:40:11.011229+10:00,True
2814,RT-XRM43971-0854,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7064,Sartorius/AccuPyc III,2025-06-10 16:40:11.076823+10:00,True
2815,RT-XRM43971-0855,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7414,Sartorius/AccuPyc III,2025-06-10 16:40:11.131232+10:00,True
2816,RT-XRM43971-0856,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.548,Sartorius/AccuPyc III,2025-06-10 16:40:11.186166+10:00,True
2817,RT-XRM43971-0857,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.4347,Sartorius/AccuPyc III,2025-06-10 16:40:11.256727+10:00,True
2818,RT-XRM43971-0858,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.4915,Sartorius/AccuPyc III,2025-06-10 16:40:11.318856+10:00,True
2819,RT-XRM43971-0859,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6565,Sartorius/AccuPyc III,2025-06-10 16:40:11.375055+10:00,True
2820,RT-XRM43971-0860,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7157,Sartorius/AccuPyc III,2025-06-10 16:40:12.485430+10:00,True
2821,RT-XRM43971-0861,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6892,Sartorius/AccuPyc III,2025-06-10 16:40:12.551344+10:00,True
2822,RT-XRM43971-0862,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7265,Sartorius/AccuPyc III,2025-06-10 16:40:12.611942+10:00,True
2823,RT-XRM43971-0863,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6603,Sartorius/AccuPyc III,2025-06-10 16:40:12.670451+10:00,True
2824,RT-XRM43971-0864,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.4007,Sartorius/AccuPyc III,2025-06-10 16:40:12.732778+10:00,True
2825,RT-XRM43971-0865,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.2194,Sartorius/AccuPyc III,2025-06-10 16:40:12.792167+10:00,True
2826,RT-XRM43971-0866,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.5051,Sartorius/AccuPyc III,2025-06-10 16:40:12.853382+10:00,True
2827,RT-XRM43971-0867,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.8418,Sartorius/AccuPyc III,2025-06-10 16:40:12.911322+10:00,True
2828,RT-XRM43971-0868,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.8672,Sartorius/AccuPyc III,2025-06-10 16:40:12.965883+10:00,True
2829,RT-XRM43971-0869,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.3249,Sartorius/AccuPyc III,2025-06-10 16:40:13.020097+10:00,True
2830,RT-XRM43971-0870,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.0677,Sartorius/AccuPyc III,2025-06-10 16:40:13.082178+10:00,True
2831,RT-XRM43971-0872,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.5522,Sartorius/AccuPyc III,2025-06-10 16:40:13.143478+10:00,True
2832,RT-XRM43971-0873,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7912,Sartorius/AccuPyc III,2025-06-10 16:40:13.201093+10:00,True
2833,RT-XRM43971-0874,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.5677,Sartorius/AccuPyc III,2025-06-10 16:40:13.259444+10:00,True
2834,RT-XRM43971-0875,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.252,Sartorius/AccuPyc III,2025-06-10 16:40:13.320813+10:00,True
2835,RT-XRM43971-0877,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.9029,Sartorius/AccuPyc III,2025-06-10 16:40:13.380691+10:00,True
2836,RT-XRM43971-0878,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.469,Sartorius/AccuPyc III,2025-06-10 16:40:13.442880+10:00,True
2837,RT-XRM43971-0879,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6464,Sartorius/AccuPyc III,2025-06-10 16:40:13.500438+10:00,True
2838,RT-XRM43971-0880,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.7017,Sartorius/AccuPyc III,2025-06-10 16:40:13.562457+10:00,True
2839,RT-XRM43971-0881,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.9919,Sartorius/AccuPyc III,2025-06-10 16:40:13.617259+10:00,True
2840,RT-XRM43971-0882,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.5808,Sartorius/AccuPyc III,2025-06-10 16:40:13.679871+10:00,True
2841,RT-XRM43971-0883,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7086,Sartorius/AccuPyc III,2025-06-10 16:40:13.736126+10:00,True
2842,RT-XRM43971-0884,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.3969,Sartorius/AccuPyc III,2025-06-10 16:40:13.812754+10:00,True
2843,RT-XRM43971-0885,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.9433,Sartorius/AccuPyc III,2025-06-10 16:40:13.873418+10:00,True
2844,RT-XRM43971-0886,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.0331,Sartorius/AccuPyc III,2025-06-10 16:40:13.952054+10:00,True
2845,RT-XRM43971-0887,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.5465,Sartorius/AccuPyc III,2025-06-10 16:40:14.013629+10:00,True
2846,RT-XRM43971-0888,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.608,Sartorius/AccuPyc III,2025-06-10 16:40:14.080843+10:00,True
2847,RT-XRM43971-0889,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.8677,Sartorius/AccuPyc III,2025-06-10 16:40:14.144104+10:00,True
2848,RT-XRM43971-0890,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.1437,Sartorius/AccuPyc III,2025-06-10 16:40:14.211816+10:00,True
2849,RT-XRM43971-0891,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7331,Sartorius/AccuPyc III,2025-06-10 16:40:14.271969+10:00,True
2850,RT-XRM43971-0892,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7676,Sartorius/AccuPyc III,2025-06-10 16:40:14.340701+10:00,True
2851,RT-XRM43971-0893,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.2178,Sartorius/AccuPyc III,2025-06-10 16:40:14.402611+10:00,True
2852,RT-XRM43971-0894,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.5663,Sartorius/AccuPyc III,2025-06-10 16:40:14.461717+10:00,True
2853,RT-XRM43971-0895,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.7144,Sartorius/AccuPyc III,2025-06-10 16:40:14.521446+10:00,True
2854,RT-XRM43971-0896,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.4076,Sartorius/AccuPyc III,2025-06-10 16:40:14.595606+10:00,True
2855,RT-XRM43971-0897,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.684,Sartorius/AccuPyc III,2025-06-10 16:40:15.631741+10:00,True
2856,RT-XRM43971-0898,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6784,Sartorius/AccuPyc III,2025-06-10 16:40:16.623713+10:00,True
2857,RT-XRM43971-0899,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.8378,Sartorius/AccuPyc III,2025-06-10 16:40:17.651319+10:00,True
2858,RT-XRM43971-0900,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.8501,Sartorius/AccuPyc III,2025-06-10 16:40:18.626950+10:00,True
2859,RT-XRM43971-0906,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.5247,Sartorius/AccuPyc III,2025-06-10 16:40:18.684759+10:00,True
2860,RT-XRM43971-0910,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.6473,Sartorius/AccuPyc III,2025-06-10 16:40:18.742456+10:00,True
2861,RT-XRM43971-0920,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,1.0575,Sartorius/AccuPyc III,2025-06-10 16:40:18.800983+10:00,True
2862,RT-XRM43971-0923,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,0.8745,Sartorius/AccuPyc III,2025-06-10 16:40:18.864075+10:00,True
2863,RT-XRM43971-0928,H2M,RM43971,1190578,3.65,Indiana Veal,0.5459,Sartorius/AccuPyc III,2025-06-10 16:40:18.924845+10:00,True
2864,RT-XRM43971-0004,HGM,RM43971,1190567,2.55,Indiana Veal,0.342,Sartorius/AccuPyc III,2025-06-19 11:30:02.705142+10:00,True
2865,RT-XRM43971-0004,HGM,RM43971,1190567,2.55,Indiana Veal,0.3422,Sartorius/AccuPyc III,2025-06-19 11:30:02.777937+10:00,True
2866,RT-XRM43971-0047,HGM,RM43971,1190572,3.05,Indiana Veal,0.5164,Sartorius/AccuPyc III,2025-06-19 11:30:02.849228+10:00,True
2867,RT-XRM43971-0047,HGM,RM43971,1190572,3.05,Indiana Veal,0.5165,Sartorius/AccuPyc III,2025-06-19 11:30:02.918045+10:00,True
2868,RT-XRM43971-0058,HGM,RM43971,1190572,3.05,Indiana Veal,1.7777,Sartorius/AccuPyc III,2025-06-19 11:30:02.997268+10:00,True
2869,RT-XRM43971-0058,HGM,RM43971,1190572,3.05,Indiana Veal,1.7777,Sartorius/AccuPyc III,2025-06-19 11:30:03.060670+10:00,True
2870,RT-XRM43971-0102,HGM,RM43971,1190574,3.25,Indiana Veal,1.3015,Sartorius/AccuPyc III,2025-06-19 11:30:03.128903+10:00,True
2871,RT-XRM43971-0102,HGM,RM43971,1190574,3.25,Indiana Veal,1.3016,Sartorius/AccuPyc III,2025-06-19 11:30:03.203204+10:00,True
2872,RT-XRM43971-0114,HGM,RM43971,1190574,3.25,Indiana Veal,0.6273,Sartorius/AccuPyc III,2025-06-19 11:30:03.325856+10:00,True
2873,RT-XRM43971-0114,HGM,RM43971,1190574,3.25,Indiana Veal,0.627,Sartorius/AccuPyc III,2025-06-19 11:30:03.389797+10:00,True
2874,RT-XRM43971-0147,HGM,RM43971,1190577,3.55,Indiana Veal,3.0157,Sartorius/AccuPyc III,2025-06-19 11:30:03.458889+10:00,True
2875,RT-XRM43971-0147,HGM,RM43971,1190577,3.55,Indiana Veal,3.0157,Sartorius/AccuPyc III,2025-06-19 11:30:03.525266+10:00,True
2876,RT-XRM43971-0160,HGM,RM43971,1190577,3.55,Indiana Veal,1.2331,Sartorius/AccuPyc III,2025-06-19 11:30:03.597615+10:00,True
2877,RT-XRM43971-0160,HGM,RM43971,1190577,3.55,Indiana Veal,1.2331,Sartorius/AccuPyc III,2025-06-19 11:30:03.666169+10:00,True
2878,RT-XRM43971-0167,HGM,RM43971,1190577,3.55,Indiana Veal,1.4986,Sartorius/AccuPyc III,2025-06-19 11:30:03.732112+10:00,True
2879,RT-XRM43971-0167,HGM,RM43971,1190577,3.55,Indiana Veal,1.4985,Sartorius/AccuPyc III,2025-06-19 11:30:03.794282+10:00,True
2880,RT-XRM43971-0174,HGM,RM43971,1190577,3.55,Indiana Veal,0.8522,Sartorius/AccuPyc III,2025-06-19 11:30:03.866964+10:00,True
2881,RT-XRM43971-0174,HGM,RM43971,1190577,3.55,Indiana Veal,0.8522,Sartorius/AccuPyc III,2025-06-19 11:30:03.928140+10:00,True
2882,RT-XRM43971-0178,HGM,RM43971,1190577,3.55,Indiana Veal,0.6444,Sartorius/AccuPyc III,2025-06-19 11:30:03.994967+10:00,True
2883,RT-XRM43971-0178,HGM,RM43971,1190577,3.55,Indiana Veal,0.6444,Sartorius/AccuPyc III,2025-06-19 11:30:04.061669+10:00,True
2884,RT-XRM43971-0199,HGM,RM43971,1190579,3.75,Indiana Veal,2.4914,Sartorius/AccuPyc III,2025-06-19 11:30:04.126908+10:00,True
2885,RT-XRM43971-0199,HGM,RM43971,1190579,3.75,Indiana Veal,2.4913,Sartorius/AccuPyc III,2025-06-19 11:30:04.193635+10:00,True
2886,RT-XRM43971-0205,HGM,RM43971,1190579,3.75,Indiana Veal,1.7149,Sartorius/AccuPyc III,2025-06-19 11:30:04.262701+10:00,True
2887,RT-XRM43971-0205,HGM,RM43971,1190579,3.75,Indiana Veal,1.7148,Sartorius/AccuPyc III,2025-06-19 11:30:04.328391+10:00,True
2888,RT-XRM43971-0233,HGM,RM43971,1190579,3.75,Indiana Veal,1.0635,Sartorius/AccuPyc III,2025-06-19 11:30:04.417778+10:00,True
2889,RT-XRM43971-0233,HGM,RM43971,1190579,3.75,Indiana Veal,1.0634,Sartorius/AccuPyc III,2025-06-19 11:30:04.483353+10:00,True
2890,RT-XRM43971-0238,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,1.3576,Sartorius/AccuPyc III,2025-06-19 11:30:04.548819+10:00,True
2891,RT-XRM43971-0238,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,1.3576,Sartorius/AccuPyc III,2025-06-19 11:30:04.619933+10:00,True
2892,RT-XRM43971-0297,H2M,RM43971,1190577,3.55,Indiana Veal,0.9263,Sartorius/AccuPyc III,2025-06-19 11:30:04.690742+10:00,True
2893,RT-XRM43971-0297,H2M,RM43971,1190577,3.55,Indiana Veal,0.9264,Sartorius/AccuPyc III,2025-06-19 11:30:04.756417+10:00,True
2894,RT-XRM43971-0327,HGM,RM43971,1190574,3.25,Indiana Veal,1.3804,Sartorius/AccuPyc III,2025-06-19 11:30:04.820756+10:00,True
2895,RT-XRM43971-0327,HGM,RM43971,1190574,3.25,Indiana Veal,1.3804,Sartorius/AccuPyc III,2025-06-19 11:30:04.888803+10:00,True
2896,RT-XRM43971-0332,HGM,RM43971,1190574,3.25,Indiana Veal,1.2426,Sartorius/AccuPyc III,2025-06-19 11:30:04.950881+10:00,True
2897,RT-XRM43971-0332,HGM,RM43971,1190574,3.25,Indiana Veal,1.2426,Sartorius/AccuPyc III,2025-06-19 11:30:05.060286+10:00,True
2898,RT-XRM43971-0336,HGM,RM43971,1190574,3.25,Indiana Veal,1.2148,Sartorius/AccuPyc III,2025-06-19 11:30:05.123873+10:00,True
2899,RT-XRM43971-0336,HGM,RM43971,1190574,3.25,Indiana Veal,1.2148,Sartorius/AccuPyc III,2025-06-19 11:30:05.199728+10:00,True
2900,RT-XRM43971-0345,HGM,RM43971,1190577,3.55,Indiana Veal,1.6374,Sartorius/AccuPyc III,2025-06-19 11:30:05.267799+10:00,True
2901,RT-XRM43971-0345,HGM,RM43971,1190577,3.55,Indiana Veal,1.6374,Sartorius/AccuPyc III,2025-06-19 11:30:05.334737+10:00,True
2902,RT-XRM43971-0374,HGH,RM43971,1190574,3.25,Indiana Veal,1.9905,Sartorius/AccuPyc III,2025-06-19 11:30:05.396031+10:00,True
2903,RT-XRM43971-0374,HGH,RM43971,1190574,3.25,Indiana Veal,1.9907,Sartorius/AccuPyc III,2025-06-19 11:30:05.455004+10:00,True
2904,RT-XRM43971-0378,HGH,RM43971,1190579,3.75,Indiana Veal,1.7995,Sartorius/AccuPyc III,2025-06-19 11:30:05.608560+10:00,True
2905,RT-XRM43971-0378,HGH,RM43971,1190579,3.75,Indiana Veal,1.7994,Sartorius/AccuPyc III,2025-06-19 11:30:05.677383+10:00,True
2906,RT-XRM43971-0385,HGH,RM43971,1190583,4.1499999999999995,Indiana Veal,1.8559,Sartorius/AccuPyc III,2025-06-19 11:30:05.768436+10:00,True
2907,RT-XRM43971-0385,HGH,RM43971,1190583,4.1499999999999995,Indiana Veal,1.8559,Sartorius/AccuPyc III,2025-06-19 11:30:05.859044+10:00,True
2908,RT-XRM43971-0392,GOH,RM43971,1190574,3.25,Indiana Veal,1.1462,Sartorius/AccuPyc III,2025-06-19 11:30:05.919275+10:00,True
2909,RT-XRM43971-0392,GOH,RM43971,1190574,3.25,Indiana Veal,1.1462,Sartorius/AccuPyc III,2025-06-19 11:30:05.986891+10:00,True
2910,RT-XRM43971-0422,GOE,RM43971,1190577,3.55,Indiana Veal,1.2796,Sartorius/AccuPyc III,2025-06-19 11:30:06.052055+10:00,True
2911,RT-XRM43971-0422,GOE,RM43971,1190577,3.55,Indiana Veal,1.2796,Sartorius/AccuPyc III,2025-06-19 11:30:06.112165+10:00,True
2912,RT-XRM43971-0510,GOC,RM43971,1190572,3.05,Indiana Veal,0.9529,Sartorius/AccuPyc III,2025-06-19 11:30:06.184712+10:00,True
2913,RT-XRM43971-0510,GOC,RM43971,1190572,3.05,Indiana Veal,0.9529,Sartorius/AccuPyc III,2025-06-19 11:30:06.257276+10:00,True
2914,RT-XRM43971-0514,GOC,RM43971,1190574,3.25,Indiana Veal,1.5747,Sartorius/AccuPyc III,2025-06-19 11:30:06.320914+10:00,True
2915,RT-XRM43971-0514,GOC,RM43971,1190574,3.25,Indiana Veal,1.5746,Sartorius/AccuPyc III,2025-06-19 11:30:06.382085+10:00,True
2916,RT-XRM43971-0524,GMI,RM43971,1190572,3.05,Indiana Veal,2.1822,Sartorius/AccuPyc III,2025-06-19 11:30:06.442206+10:00,True
2917,RT-XRM43971-0524,GMI,RM43971,1190572,3.05,Indiana Veal,2.1821,Sartorius/AccuPyc III,2025-06-19 11:30:06.506064+10:00,True
2918,RT-XRM43971-0527,GMI,RM43971,1190577,3.55,Indiana Veal,1.3964,Sartorius/AccuPyc III,2025-06-19 11:30:06.561807+10:00,True
2919,RT-XRM43971-0527,GMI,RM43971,1190577,3.55,Indiana Veal,1.3963,Sartorius/AccuPyc III,2025-06-19 11:30:06.620729+10:00,True
2920,RT-XRM43971-0530,GOS,RM43971,1190572,3.05,Indiana Veal,1.5494,Sartorius/AccuPyc III,2025-06-19 11:30:07.643329+10:00,True
2921,RT-XRM43971-0530,GOS,RM43971,1190572,3.05,Indiana Veal,1.5494,Sartorius/AccuPyc III,2025-06-19 11:30:07.702903+10:00,True
2922,RT-XRM43971-0605,GOL,RM43971,1190563,2.15,Indiana Veal,0.6327,Sartorius/AccuPyc III,2025-06-19 11:30:07.771314+10:00,True
2923,RT-XRM43971-0605,GOL,RM43971,1190563,2.15,Indiana Veal,0.6328,Sartorius/AccuPyc III,2025-06-19 11:30:07.831199+10:00,True
2924,RT-XRM43971-0610,SHL,RM43971,1190565,2.3499999999999996,Indiana Veal,1.5315,Sartorius/AccuPyc III,2025-06-19 11:30:07.890908+10:00,True
2925,RT-XRM43971-0610,SHL,RM43971,1190565,2.3499999999999996,Indiana Veal,1.5317,Sartorius/AccuPyc III,2025-06-19 11:30:07.956061+10:00,True
2926,RT-XRM43971-0668,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.4596,Sartorius/AccuPyc III,2025-06-19 11:30:08.020137+10:00,True
2927,RT-XRM43971-0668,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,0.4596,Sartorius/AccuPyc III,2025-06-19 11:30:08.079515+10:00,True
2928,RT-XRM43971-0700,GOE,RM43971,1190573,3.15,Indiana Veal,1.144,Sartorius/AccuPyc III,2025-06-19 11:30:08.142648+10:00,True
2929,RT-XRM43971-0700,GOE,RM43971,1190573,3.15,Indiana Veal,1.1442,Sartorius/AccuPyc III,2025-06-19 11:30:08.207175+10:00,True
2930,RT-XRM43971-0704,GOE,RM43971,1190573,3.15,Indiana Veal,0.7041,Sartorius/AccuPyc III,2025-06-19 11:30:08.272507+10:00,True
2931,RT-XRM43971-0704,GOE,RM43971,1190573,3.15,Indiana Veal,0.7041,Sartorius/AccuPyc III,2025-06-19 11:30:08.335223+10:00,True
2932,RT-XRM43971-0710,GOE,RM43971,1190573,3.15,Indiana Veal,0.836,Sartorius/AccuPyc III,2025-06-19 11:30:08.398568+10:00,True
2933,RT-XRM43971-0710,GOE,RM43971,1190573,3.15,Indiana Veal,0.836,Sartorius/AccuPyc III,2025-06-19 11:30:08.465973+10:00,True
2934,RT-XRM43971-0728,HGM,RM43971,1190573,3.15,Indiana Veal,1.118,Sartorius/AccuPyc III,2025-06-19 11:30:08.539077+10:00,True
2935,RT-XRM43971-0728,HGM,RM43971,1190573,3.15,Indiana Veal,1.1178,Sartorius/AccuPyc III,2025-06-19 11:30:08.609077+10:00,True
2936,RT-XRM43971-0729,HGM,RM43971,1190573,3.15,Indiana Veal,1.3202,Sartorius/AccuPyc III,2025-06-19 11:30:09.648643+10:00,True
2937,RT-XRM43971-0729,HGM,RM43971,1190573,3.15,Indiana Veal,1.3201,Sartorius/AccuPyc III,2025-06-19 11:30:09.714180+10:00,True
