measurement_id,particle_id,operator,magnetic_susceptibility,machine,created_at,valid,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility
1026,RT-XRM43971-0134,Pengxiang Hu,2.3150166666666667e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.163472,True,0.0013071805006587614,3.2509713055282504e-07
1027,RT-XRM43971-0155,Pengxiang Hu,4.7400666666666675e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.175017,True,0.0012842228844938141,3.2346572039488656e-07
1028,RT-XRM43971-0162,Pengxiang Hu,7.0998e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.185833,True,0.001496900695762176,3.684188677287116e-07
1029,RT-XRM43971-0170,Pengxiang Hu,3.075783333333334e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.196394,True,0.0016448039215686279,3.8432879336915333e-07
1030,RT-XRM43971-0185,Pengxiang Hu,0.0010623333333333333,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.206962,True,0.07351787773933104,1.5015312131919906e-05
1031,RT-XRM43971-0186,Pengxiang Hu,0.0008742555555555555,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.218752,True,0.06358222222222222,1.2561143039591316e-05
1032,RT-XRM43971-0226,Pengxiang Hu,0.00062,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.231576,True,0.03500846979107848,6.936674871335869e-06
1033,RT-XRM43971-0244,Pengxiang Hu,5.8098999999999994e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.244797,True,0.0018526466836734693,4.4134761470677604e-07
1034,RT-XRM43971-0245,Pengxiang Hu,0.00024612,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.255127,True,0.02410577864838394,4.8372641509433965e-06
1035,RT-XRM43971-0251,Pengxiang Hu,0.00011686666666666666,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.264978,True,0.0089007362274689,1.6988903425885543e-06
1036,RT-XRM43971-0252,Pengxiang Hu,2.1625666666666665e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.275758,True,0.0016383080808080807,3.736939116410345e-07
1037,RT-XRM43971-0254,Pengxiang Hu,0.00011232999999999999,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.286140,True,0.012196525515743755,2.282666124771388e-06
1038,RT-XRM43971-0256,Pengxiang Hu,1.997e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.297908,True,0.0015003756574004509,3.6289296747228784e-07
1039,RT-XRM43971-0280,Pengxiang Hu,1.5943e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.312630,True,0.0014520036429872497,3.5024165202108964e-07
1040,RT-XRM43971-0316,Pengxiang Hu,6.980814285714286e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.323402,True,0.005217349989323083,1.0207361143024252e-06
1041,RT-XRM43971-0321,Pengxiang Hu,2.6924833333333334e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.334529,True,0.0031163001543209876,6.433651931501395e-07
1042,RT-XRM43971-0338,Pengxiang Hu,3.4628333333333335e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.347169,True,0.0016513272929581943,4.081604589030332e-07
1043,RT-XRM43971-0355,Pengxiang Hu,6.459483333333334e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.357006,True,0.0032232950765136398,6.47372552949823e-07
1044,RT-XRM43971-0368,Pengxiang Hu,2.04505e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.368140,True,0.0017954784899034241,4.147333198134253e-07
1045,RT-XRM43971-0381,Pengxiang Hu,0.0017417,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.378892,True,0.05908073270013569,1.1637712147534413e-05
1046,RT-XRM43971-0387,Pengxiang Hu,0.001681125,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.389756,True,0.0453744939271255,9.172941561630382e-06
1047,RT-XRM43971-0390,Pengxiang Hu,0.00159325,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.402286,True,0.0508213716108453,9.8941191082407e-06
1048,RT-XRM43971-0292,Pengxiang Hu,0.00018132333333333332,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.414745,True,0.008469095438268721,1.6632116431235857e-06
1049,RT-XRM43971-0393,Pengxiang Hu,0.00019314625,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.425363,True,0.01088761273957159,2.6874391262000833e-06
1050,RT-XRM43971-0419,Pengxiang Hu,4.6119000000000003e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.436796,True,0.001321461318051576,3.3611981633991696e-07
1051,RT-XRM43971-0435,Pengxiang Hu,3.9924e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.448714,True,0.0017751889728768342,4.1656928213689484e-07
1052,RT-XRM43971-0509,Pengxiang Hu,8.249800000000001e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.460122,True,0.00480197904540163,1.0718201896842926e-06
1053,RT-XRM43971-0510,Pengxiang Hu,0.00011018166666666668,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.471540,True,0.00508300079194827,1.1563986845787854e-06
1054,RT-XRM43971-0534,Pengxiang Hu,0.00013998666666666665,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.481318,True,0.006118298368298368,1.1950372773319673e-06
1055,RT-XRM43971-0546,Pengxiang Hu,2.279333333333333e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.492904,True,0.000964184997179921,2.6439314851332016e-07
1056,RT-XRM43971-0613,Pengxiang Hu,0.00022864666666666666,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.503846,True,0.009546833681280446,3.528497942386831e-06
1057,RT-XRM43971-0620,Pengxiang Hu,1.4680999999999999e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.514439,True,0.0015292708333333332,3.720476431829701e-07
1058,RT-XRM43971-0621,Pengxiang Hu,1.3709666666666667e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.525107,True,0.0015997277323998443,3.7903419039719845e-07
1059,RT-XRM43971-0622,Pengxiang Hu,3.907566666666666e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.536809,True,0.0031185687682894385,6.488818775600575e-07
1060,RT-XRM43971-0630,Pengxiang Hu,1.8592e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.549125,True,0.0016779783393501807,3.8684977111943404e-07
1061,RT-XRM43971-0699,Pengxiang Hu,0.00011707666666666667,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.562448,True,0.008489968576262993,1.7116471734892786e-06
1062,RT-XRM43971-0723,Pengxiang Hu,0.00010362,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.572691,True,0.0040147229755908564,9.521271708168705e-07
1063,RT-XRM43971-0725,Pengxiang Hu,4.745000000000001e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.582684,True,0.0015685950413223144,3.9069575957184035e-07
1064,RT-XRM43971-0750,Pengxiang Hu,0.0007317966666666667,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.593597,True,0.03677370184254606,8.5730631052796e-06
1065,RT-XRM43971-0763,Pengxiang Hu,2.1674e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.603831,True,0.0015683068017366137,3.9003059204606804e-07
1066,RT-XRM43971-0764,Pengxiang Hu,6.0418666666666665e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.614745,True,0.0029865875762069534,5.69396538183646e-07
1067,RT-XRM43971-0768,Pengxiang Hu,3.0331333333333336e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.625440,True,0.0015707578111513899,3.849153976311337e-07
1068,RT-XRM43971-0774,Pengxiang Hu,3.134333333333333e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.635725,True,0.002256539476841852,4.300676911818514e-07
1069,RT-XRM43971-0837,Pengxiang Hu,2.134466666666667e-05,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.646013,True,0.0015366930645548359,3.7043850514867525e-07
1070,RT-XRM43971-0935,Pengxiang Hu,0.0010782666666666666,AGICO MFK2 Kappabridge,2025-05-29T23:11:58.655917,True,0.05296005239030779,1.0399948559670782e-05
1071,RT-XRM43971-0601,Pengxiang Hu,2.8995999999999998e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.255513,True,0.0015398831651619754,4.416082851050868e-07
1072,RT-XRM43971-0608,Pengxiang Hu,2.3834000000000003e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.284510,True,0.007590445859872613,1.3412492965672483e-06
1073,RT-XRM43971-0612,Pengxiang Hu,2.1877666666666666e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.304366,True,0.0021344065040650407,6.038550004600239e-07
1074,RT-XRM43971-0619,Pengxiang Hu,2.5923333333333336e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.323043,True,0.0014227954628613247,3.703862456541411e-07
1075,RT-XRM43971-0628,Pengxiang Hu,2.7698999999999997e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.341200,True,0.0018690283400809714,4.466139954853273e-07
1076,RT-XRM43971-0631,Pengxiang Hu,1.5199333333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.355028,True,0.0016888148148148149,4.063992869875223e-07
1077,RT-XRM43971-0632,Pengxiang Hu,2.3215e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.368240,True,0.001077262180974478,3.0259384775808135e-07
1078,RT-XRM43971-0633,Pengxiang Hu,5.183466666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.380743,True,0.002212320386968274,5.038361845515812e-07
1079,RT-XRM43971-0635,Pengxiang Hu,2.7184e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.392736,True,0.001815898463593854,4.561073825503356e-07
1080,RT-XRM43971-0636,Pengxiang Hu,3.681866666666666e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.408686,True,0.002456215254614187,5.850733619365432e-07
1081,RT-XRM43971-0640,Pengxiang Hu,2.155366666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.422367,True,0.0015286288416075653,3.8564442058806e-07
1082,RT-XRM43971-0641,Pengxiang Hu,8.468054545454547e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.438335,True,0.0023431252201036377,5.613187422414522e-07
1083,RT-XRM43971-0644,Pengxiang Hu,2.4476333333333335e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.450959,True,0.0020813208616780043,5.139927201455971e-07
1084,RT-XRM43971-0645,Pengxiang Hu,0.00010291333333333333,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.465033,True,0.006669691077986607,1.5341880341880342e-06
1085,RT-XRM43971-0651,Pengxiang Hu,5.0384e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.480378,True,0.001486253687315634,3.7510422870756405e-07
1086,RT-XRM43971-0655,Pengxiang Hu,5.8619666666666664e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.492759,True,0.0013990373906125695,3.6717611441695374e-07
1087,RT-XRM43971-0679,Pengxiang Hu,5.713500000000001e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.506582,True,0.005765388496468215,1.1761012762453685e-06
1088,RT-XRM43971-0680,Pengxiang Hu,8.786333333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.522688,True,0.00842409715564078,1.6423052959501558e-06
1089,RT-XRM43971-0689,Pengxiang Hu,4.749733333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.544212,True,0.0013379530516431928,3.437352245862885e-07
1090,RT-XRM43971-0695,Pengxiang Hu,0.0001619775,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.561586,True,0.0112484375,2.2158344733242138e-06
1091,RT-XRM43971-0696,Pengxiang Hu,5.7543333333333335e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.577373,True,0.004110238095238095,8.013275774033329e-07
1092,RT-XRM43971-0707,Pengxiang Hu,0.00020124500000000002,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.590158,True,0.008980142793395807,2.053101407875944e-06
1093,RT-XRM43971-0713,Pengxiang Hu,6.939575e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.603145,True,0.0014910990545767082,3.6777651173883087e-07
1094,RT-XRM43971-0715,Pengxiang Hu,3.7230333333333335e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.616222,True,0.0017669830722986872,4.200646884049795e-07
1095,RT-XRM43971-0719,Pengxiang Hu,4.8525999999999996e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.631070,True,0.002363662932294203,5.127430262045647e-07
1096,RT-XRM43971-0747,Pengxiang Hu,8.853066666666666e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.655513,True,0.0023907822486272387,5.424008495690887e-07
1097,RT-XRM43971-0761,Pengxiang Hu,5.2348e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.668216,True,0.0015059838895281933,3.6234512355506334e-07
1098,RT-XRM43971-0783,Pengxiang Hu,7.303833333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.682422,True,0.0019793586269196027,4.987935077056159e-07
1099,RT-XRM43971-0793,Pengxiang Hu,5.2190999999999995e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.697311,True,0.0012633986928104574,3.335953978906999e-07
1100,RT-XRM43971-0806,Pengxiang Hu,3.505533333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.708834,True,0.001453372028745163,3.464992916213633e-07
1101,RT-XRM43971-0808,Pengxiang Hu,5.50005e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.721844,True,0.0019448550212164074,4.290210608424337e-07
1102,RT-XRM43971-0809,Pengxiang Hu,4.6809e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.733563,True,0.001359541097879756,3.4023113824683823e-07
1103,RT-XRM43971-0823,Pengxiang Hu,8.097366666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.745471,True,0.001446733369066762,3.7524290591161155e-07
1104,RT-XRM43971-0824,Pengxiang Hu,3.442833333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.760063,True,0.0014040918977705273,3.4857075360264587e-07
1105,RT-XRM43971-0827,Pengxiang Hu,7.385133333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.772886,True,0.001355816657487302,3.317073901065996e-07
1106,RT-XRM43971-0835,Pengxiang Hu,3.678433333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.785063,True,0.0013644040553907023,3.4307343157371137e-07
1107,RT-XRM43971-0839,Pengxiang Hu,6.544299999999999e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.803202,True,0.0015985100146555934,3.9392644314693305e-07
1108,RT-XRM43971-0846,Pengxiang Hu,9.478633333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.814008,True,0.002878418868306509,6.343617543389997e-07
1109,RT-XRM43971-0908,Pengxiang Hu,4.4673000000000004e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.827244,True,0.0013973412574288398,3.4363846153846155e-07
1110,RT-XRM43971-0909,Pengxiang Hu,0.00011015666666666666,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.837315,True,0.004142785508336466,8.530019100717566e-07
1111,RT-XRM43971-0925,Pengxiang Hu,2.872766666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.846371,True,0.0021279753086419755,4.0829543301118065e-07
1112,RT-XRM43971-0927,Pengxiang Hu,3.376366666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.863676,True,0.0030638535995160315,5.895524125487458e-07
1113,RT-XRM43971-0932,Pengxiang Hu,0.00018424333333333335,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.874430,True,0.003927591842535352,7.759574348607368e-07
1114,RT-XRM43971-0943,Pengxiang Hu,8.585499999999998e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.885500,True,0.0025628358208955215,5.902715709865933e-07
1115,RT-XRM43971-0944,Pengxiang Hu,0.00023827333333333335,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.897556,True,0.009373459218463153,1.8721877373562768e-06
1116,RT-XRM43971-0948,Pengxiang Hu,9.605733333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.909940,True,0.0032550773749011642,7.115358024691358e-07
1117,RT-XRM43971-0970,Pengxiang Hu,0.000260092,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.924912,True,0.010251951123374065,2.0627488302006507e-06
1118,RT-XRM43971-0973,Pengxiang Hu,0.00020700666666666667,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.934745,True,0.006021136319565639,1.1628281466501892e-06
1119,RT-XRM43971-0976,Pengxiang Hu,0.00013814333333333334,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.946037,True,0.0018027317412675629,4.374670128992759e-07
1120,RT-XRM43971-0981,Pengxiang Hu,0.000115208,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.956474,True,0.002136250695345819,5.272194764781256e-07
1121,RT-XRM43971-0999,Pengxiang Hu,5.126233333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.969669,True,0.001360465322009908,3.4113484616579054e-07
1122,RT-XRM43971-1014,Pengxiang Hu,0.00012604666666666666,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.983417,True,0.003810358726320032,9.040139616055846e-07
1123,RT-XRM43971-1027,Pengxiang Hu,7.72765e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:02.998652,True,0.002315053924505692,4.4751274032893217e-07
1124,RT-XRM43971-1031,Pengxiang Hu,0.00028653,AGICO MFK2 Kappabridge,2025-06-04T00:35:03.010663,True,0.008682727272727273,1.7769302325581397e-06
1125,RT-XRM43971-1036,Pengxiang Hu,8.639633333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:03.024248,True,0.0015488765387833157,3.5734927134604516e-07
1126,RT-XRM43971-1049,Pengxiang Hu,0.00092661,AGICO MFK2 Kappabridge,2025-06-04T00:35:03.035404,True,0.04876894736842105,9.802284988892416e-06
1127,RT-XRM43971-1054,Pengxiang Hu,0.00013027,AGICO MFK2 Kappabridge,2025-06-04T00:35:03.045800,True,0.0037082265869627104,7.829196466133782e-07
1128,RT-XRM43971-1062,Pengxiang Hu,5.698233333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:35:03.059804,True,0.003881630336058129,7.987431081207364e-07
1129,RT-XRM43971-0601,Pengxiang Hu,2.8995999999999998e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.644707,True,0.0015398831651619754,4.416082851050868e-07
1130,RT-XRM43971-0608,Pengxiang Hu,2.3834000000000003e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.663998,True,0.007590445859872613,1.3412492965672483e-06
1131,RT-XRM43971-0612,Pengxiang Hu,2.1877666666666666e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.676395,True,0.0021344065040650407,6.038550004600239e-07
1132,RT-XRM43971-0619,Pengxiang Hu,2.5923333333333336e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.690674,True,0.0014227954628613247,3.703862456541411e-07
1133,RT-XRM43971-0628,Pengxiang Hu,2.7698999999999997e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.704374,True,0.0018690283400809714,4.466139954853273e-07
1134,RT-XRM43971-0631,Pengxiang Hu,1.5199333333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.716904,True,0.0016888148148148149,4.063992869875223e-07
1135,RT-XRM43971-0632,Pengxiang Hu,2.3215e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.729781,True,0.001077262180974478,3.0259384775808135e-07
1136,RT-XRM43971-0633,Pengxiang Hu,5.183466666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.742590,True,0.002212320386968274,5.038361845515812e-07
1137,RT-XRM43971-0635,Pengxiang Hu,2.7184e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.754066,True,0.001815898463593854,4.561073825503356e-07
1138,RT-XRM43971-0636,Pengxiang Hu,3.681866666666666e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.764232,True,0.002456215254614187,5.850733619365432e-07
1139,RT-XRM43971-0640,Pengxiang Hu,2.155366666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.777052,True,0.0015286288416075653,3.8564442058806e-07
1140,RT-XRM43971-0641,Pengxiang Hu,8.468054545454547e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.788274,True,0.0023431252201036377,5.613187422414522e-07
1141,RT-XRM43971-0644,Pengxiang Hu,2.4476333333333335e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.799289,True,0.0020813208616780043,5.139927201455971e-07
1142,RT-XRM43971-0645,Pengxiang Hu,0.00010291333333333333,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.809264,True,0.006669691077986607,1.5341880341880342e-06
1143,RT-XRM43971-0651,Pengxiang Hu,5.0384e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.818832,True,0.001486253687315634,3.7510422870756405e-07
1144,RT-XRM43971-0655,Pengxiang Hu,5.8619666666666664e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.832104,True,0.0013990373906125695,3.6717611441695374e-07
1145,RT-XRM43971-0679,Pengxiang Hu,5.713500000000001e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.843427,True,0.005765388496468215,1.1761012762453685e-06
1146,RT-XRM43971-0680,Pengxiang Hu,8.786333333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.854691,True,0.00842409715564078,1.6423052959501558e-06
1147,RT-XRM43971-0689,Pengxiang Hu,4.749733333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.864935,True,0.0013379530516431928,3.437352245862885e-07
1148,RT-XRM43971-0695,Pengxiang Hu,0.0001619775,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.874751,True,0.0112484375,2.2158344733242138e-06
1149,RT-XRM43971-0696,Pengxiang Hu,5.7543333333333335e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.886184,True,0.004110238095238095,8.013275774033329e-07
1150,RT-XRM43971-0707,Pengxiang Hu,0.00020124500000000002,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.896174,True,0.008980142793395807,2.053101407875944e-06
1151,RT-XRM43971-0713,Pengxiang Hu,6.939575e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.905220,True,0.0014910990545767082,3.6777651173883087e-07
1152,RT-XRM43971-0715,Pengxiang Hu,3.7230333333333335e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.915427,True,0.0017669830722986872,4.200646884049795e-07
1153,RT-XRM43971-0719,Pengxiang Hu,4.8525999999999996e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.924801,True,0.002363662932294203,5.127430262045647e-07
1154,RT-XRM43971-0747,Pengxiang Hu,8.853066666666666e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.936682,True,0.0023907822486272387,5.424008495690887e-07
1155,RT-XRM43971-0761,Pengxiang Hu,5.2348e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.949845,True,0.0015059838895281933,3.6234512355506334e-07
1156,RT-XRM43971-0783,Pengxiang Hu,7.303833333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.959710,True,0.0019793586269196027,4.987935077056159e-07
1157,RT-XRM43971-0793,Pengxiang Hu,5.2190999999999995e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.969578,True,0.0012633986928104574,3.335953978906999e-07
1158,RT-XRM43971-0806,Pengxiang Hu,3.505533333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.980062,True,0.001453372028745163,3.464992916213633e-07
1159,RT-XRM43971-0808,Pengxiang Hu,5.50005e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:10.990854,True,0.0019448550212164074,4.290210608424337e-07
1160,RT-XRM43971-0809,Pengxiang Hu,4.6809e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.003773,True,0.001359541097879756,3.4023113824683823e-07
1161,RT-XRM43971-0823,Pengxiang Hu,8.097366666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.018547,True,0.001446733369066762,3.7524290591161155e-07
1162,RT-XRM43971-0824,Pengxiang Hu,3.442833333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.029304,True,0.0014040918977705273,3.4857075360264587e-07
1163,RT-XRM43971-0827,Pengxiang Hu,7.385133333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.040197,True,0.001355816657487302,3.317073901065996e-07
1164,RT-XRM43971-0835,Pengxiang Hu,3.678433333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.051685,True,0.0013644040553907023,3.4307343157371137e-07
1165,RT-XRM43971-0839,Pengxiang Hu,6.544299999999999e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.066282,True,0.0015985100146555934,3.9392644314693305e-07
1166,RT-XRM43971-0846,Pengxiang Hu,9.478633333333333e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.077320,True,0.002878418868306509,6.343617543389997e-07
1167,RT-XRM43971-0908,Pengxiang Hu,4.4673000000000004e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.087224,True,0.0013973412574288398,3.4363846153846155e-07
1168,RT-XRM43971-0909,Pengxiang Hu,0.00011015666666666666,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.097676,True,0.004142785508336466,8.530019100717566e-07
1169,RT-XRM43971-0925,Pengxiang Hu,2.872766666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.110342,True,0.0021279753086419755,4.0829543301118065e-07
1170,RT-XRM43971-0927,Pengxiang Hu,3.376366666666667e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.123803,True,0.0030638535995160315,5.895524125487458e-07
1171,RT-XRM43971-0932,Pengxiang Hu,0.00018424333333333335,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.135159,True,0.003927591842535352,7.759574348607368e-07
1172,RT-XRM43971-0943,Pengxiang Hu,8.585499999999998e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.147162,True,0.0025628358208955215,5.902715709865933e-07
1173,RT-XRM43971-0944,Pengxiang Hu,0.00023827333333333335,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.157580,True,0.009373459218463153,1.8721877373562768e-06
1174,RT-XRM43971-0948,Pengxiang Hu,9.605733333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.168610,True,0.0032550773749011642,7.115358024691358e-07
1175,RT-XRM43971-0970,Pengxiang Hu,0.000260092,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.181553,True,0.010251951123374065,2.0627488302006507e-06
1176,RT-XRM43971-0973,Pengxiang Hu,0.00020700666666666667,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.195827,True,0.006021136319565639,1.1628281466501892e-06
1177,RT-XRM43971-0976,Pengxiang Hu,0.00013814333333333334,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.210790,True,0.0018027317412675629,4.374670128992759e-07
1178,RT-XRM43971-0981,Pengxiang Hu,0.000115208,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.221583,True,0.002136250695345819,5.272194764781256e-07
1179,RT-XRM43971-0999,Pengxiang Hu,5.126233333333334e-05,AGICO MFK2 Kappabridge,2025-06-04T00:37:11.232718,True,0.001360465322009908,3.4113484616579054e-07
